Experiment Number,Map Seed,Number of Agents,Agents Seed,Uncertainty,Timeout,initial time,octu Time,initial Min Cost,initial Max Cost,initial uncertainty,initial true cost,octu Min Cost,octu Max Cost,octu uncertainty,final true cost,Sensing Probability,Distribution,Communication
1,96372106,3,10637296,0,60,0.031938791275024414,3.1485421657562256,457,457,0,457,457,457,0,457,0.25,uniform,True
2,96372106,3,10637297,0,60,0.08181524276733398,2.7745704650878906,401,401,0,401,403,403,0,403,0.25,uniform,True
3,96372106,3,10637298,0,60,0.13164925575256348,10.017201900482178,587,587,0,587,587,587,0,587,0.25,uniform,True
4,96372106,3,10637299,0,60,0.024932146072387695,5.370334148406982,520,520,0,520,520,520,0,520,0.25,uniform,True
5,96372106,3,10637300,0,60,0.07081055641174316,3.2503397464752197,386,386,0,386,386,386,0,386,0.25,uniform,True
6,96372106,3,10637301,0,60,0.024931669235229492,1.1100289821624756,278,278,0,278,278,278,0,278,0.25,uniform,True
7,96372106,3,10637302,0,60,0.054854393005371094,1.9577879905700684,361,361,0,361,361,361,0,361,0.25,uniform,True
8,96372106,3,10637303,0,60,0.11269831657409668,11.789458990097046,690,690,0,690,690,690,0,690,0.25,uniform,True
9,96372106,3,10637304,0,60,0.05186152458190918,8.56605052947998,591,591,0,591,591,591,0,591,0.25,uniform,True
10,96372106,3,10637305,0,60,0.029919147491455078,4.162863254547119,396,396,0,396,396,396,0,396,0.25,uniform,True
11,96372106,3,10637306,0,60,0.06482577323913574,0.7330389022827148,262,262,0,262,262,262,0,262,0.25,uniform,True
12,96372106,3,10637307,0,60,0.04488086700439453,1.9138782024383545,366,366,0,366,366,366,0,366,0.25,uniform,True
13,96372106,3,10637308,0,60,0.023937225341796875,2.5611119270324707,450,450,0,450,450,450,0,450,0.25,uniform,True
14,96372106,3,10637309,0,60,0.005983829498291016,0.1655569076538086,127,127,0,127,127,127,0,127,0.25,uniform,True
15,96372106,3,10637310,0,60,0.14261841773986816,7.314431428909302,491,491,0,491,491,491,0,491,0.25,uniform,True
16,96372106,3,10637311,0,60,0.02792525291442871,4.0162553787231445,419,419,0,419,419,419,0,419,0.25,uniform,True
17,96372106,3,10637312,0,60,0.07878828048706055,4.226690053939819,408,408,0,408,408,408,0,408,0.25,uniform,True
18,96372106,3,10637313,0,60,0.01795196533203125,1.9388363361358643,319,319,0,319,319,319,0,319,0.25,uniform,True
19,96372106,3,10637314,0,60,0.029919147491455078,1.9657409191131592,287,287,0,287,287,287,0,287,0.25,uniform,True
20,96372106,3,10637315,0,60,0.05186033248901367,7.199738264083862,533,533,0,533,533,533,0,533,0.25,uniform,True
